id,titre,titre_original,annee,date_sortie,note,nombre_votes,popularite,langue_originale,synopsis,adulte
1587,Gilbert Grape,What's Eating Gilbert Grape,1993,1993-12-17,7.7,4169,11.7297,en,"Depuis la mort de son père, Gilbert Grape assume les responsabilités du chef de famille dans la petite ville d'Endora au fin fond de l'Iowa. L'univers morose de Gilbert va tout à coup changer quand un jour, une fille du Michigan, Becky, s'installe pour quelque temps à Endora.",False
1338799,JUJUTSU KAISEN : Trésor caché / Mort prématurée – Le Film,劇場版総集編 呪術廻戦 懐玉・玉折,2025,2025-05-30,8.028,36,11.2675,ja,"Avant d'être ennemis, Satoru Gojo et Suguru Geto étaient camarades de classe et amis au lycée. Les deux puissants exorcistes sont chargés de protéger Riko Amanai, une étudiante qui a été désignée pour être sacrifiée en tant que Réceptacle du Plasma stellaire, jusqu'à ce qu'elle puisse accomplir son devoir. Poursuivis par une secte religieuse et d'autres maîtres des fléaux, ils sont les seuls exorcistes capables de mener à bien une mission si difficile – mais cette mission scellera leurs destins et mettra les deux exorcistes à l'épreuve de manière inimaginable.",False
1587,Gilbert Grape,What's Eating Gilbert Grape,1993,1993-12-17,7.7,4169,11.7297,en,"Depuis la mort de son père, Gilbert Grape assume les responsabilités du chef de famille dans la petite ville d'Endora au fin fond de l'Iowa. L'univers morose de Gilbert va tout à coup changer quand un jour, une fille du Michigan, Becky, s'installe pour quelque temps à Endora.",False
37165,The Truman Show,The Truman Show,1998,1998-06-04,8.149,19672,12.7349,en,"Il est la vedette d’un show télévisé - mais il ne le sait pas. Jim Carrey a conquis à la fois les critiques et le public pour sa prestation inoubliable dans ce chef-d'œuvre de Peter Weir. Il interprète Truman Burbank, un homme dont la vie entière est un show télévisé - Ses moindres faits et gestes sont filmés à son insu par un créateur/réalisateur/producteur avant-gardiste : la ville entière est un immense studio de cinéma ; ses voisins, ses collègues, ses amis et même sa femme sont des acteurs professionnels d’Hollywood. Un jour pourtant, Truman se doute de quelque chose. Sa réaction face à cette découverte vous fera rire, pleurer et vous émerveillera comme aucun film ne l’a jamais fait.",False
1357633,Solo Leveling -ReAwakening-,俺だけレベルアップな件 -ReAwakening-,2024,2024-11-26,7.058,251,11.3806,ja,"Plus d’une décennie s’est écoulée depuis l’apparition soudaine d’étranges portails reliant notre monde à une autre dimension. Depuis, certains humains se sont découverts des pouvoirs surnaturels. On appelle ces individus des chasseurs. Ils gagnent leur vie en utilisant leurs pouvoirs pour conquérir des donjons à l’intérieur de ces portails. Parmi ces valeureux chasseurs, Jinwoo Sung, toutefois connu pour être ""le plus faible de toute l’humanité"". Un jour, Jinwoo est mortellement blessé lorsqu’il tombe par hasard sur un double donjon caché. Miraculeusement rescapé et au bord de la mort, Jinwoo entrevoit une quête et saisit une opportunité qui lui permet dès lors de gagner en puissance très rapidement…",False
976573,Élémentaire,Elemental,2023,2023-06-14,7.587,5108,11.9807,en,"Dans la ville d’Element City, le feu, l’eau, la terre et l’air vivent dans la plus parfaite harmonie. C’est ici que résident Flam, une jeune femme intrépide et vive d’esprit, au caractère bien trempé, et Flack, un garçon sentimental et amusant, plutôt suiveur dans l’âme. L’amitié qu’ils se portent remet en question les croyances de Flam sur le monde dans lequel ils vivent...",False
315162,Le Chat Potté 2 : la dernière quête,Puss in Boots: The Last Wish,2022,2022-12-07,8.207,8578,12.0076,en,"Le Chat Potté découvre que sa passion pour l'aventure et son mépris du danger ont fini par lui coûter cher : il a épuisé huit de ses neuf vies, et en a perdu le compte au passage. Afin de retomber sur ses pattes notre héros velu se lance littéralement dans la quête de sa vie. Il s'embarque dans une aventure épique aux confins de la Forêt Sombre afin de dénicher la mythique Étoile à vœu, seule susceptible de lui rendre ses vies perdues. Mais quand il ne vous en reste qu’une, il faut savoir faire profil bas, se montrer prudent et demander de l’aide. C’est ainsi qu’il se tourne vers son ancienne partenaire et meilleure ennemie de toujours : l’ensorcelante Kitty Pattes De Velours. Le Chat Potté et la belle Kitty vont être aidés dans leur quête, à leur corps bien défendant, par Perro, un corniaud errant et galeux à la langue bien pendue et d’une inaltérable bonne humeur.",False
1519168,The Jester 2,The Jester 2,2025,2025-09-15,6.488,43,11.1093,en,"Lorsque la magicienne adolescente Max croise le chemin du sinistre Jester la nuit d'Halloween, elle doit déjouer un tueur surnaturel dont la magie est bien trop réelle et dont les tours finissent toujours dans le sang.",False
7485,"Shooter, tireur d'élite",Shooter,2007,2007-03-22,7.122,5273,11.3356,en,"L'éclaireur et tireur d'élite Bob Lee Swagger s'est couvert de gloire sur divers fronts avant qu'une odieuse trahison ne l'amène à quitter les Marines et à se couper du monde. Reclus dans un chalet, au sommet d'une montagne quasi inaccessible, Swagger pense avoir tourné la page et se croit désormais à l'abri de toute nouvelle mésaventure. Mais lorsque le colonel Isaac Johnson vient le relancer et lui demande une fois de plus son aide pour déjouer un complot imminent contre le Président des États-Unis, le ""shooter"" ne peut se dérober à son devoir. Comment pourrait-il anticiper le piège diabolique qui lui est tendu et deviner qu'il va bientôt se retrouver accusé de tentative de meurtre ? Traqué à travers tout le pays par une meute de mercenaires, il est obligé de mobiliser toutes ses ressources pour survivre, retrouver son honneur et déjouer la plus terrifiante des conspirations.",False
36557,Casino Royale,Casino Royale,2006,2006-11-14,7.566,11370,10.9505,en,"Pour sa première mission, James Bond affronte le tout-puissant banquier privé du terrorisme international, Le Chiffre. Pour achever de le ruiner et démanteler le plus grand réseau criminel qui soit, Bond doit le battre lors d'une partie de poker à haut risque au Casino Royale. La très belle Vesper, attachée au Trésor, l'accompagne afin de veiller à ce que l'agent 007 prenne soin de l'argent du gouvernement britannique qui lui sert de mise, mais rien ne va se passer comme prévu. Alors que Bond et Vesper s'efforcent d'échapper aux tentatives d'assassinat du Chiffre et de ses hommes, d'autres sentiments surgissent entre eux, ce qui ne fera que les rendre plus vulnérables...",False
350,Le Diable s'habille en Prada,The Devil Wears Prada,2006,2006-06-29,7.391,12711,11.7024,en,"Fraîchement diplômée, Andrea débarque à New York et décroche le job de rêve. Mais en tant qu’assistante de la tyrannique rédactrice en chef d’un prestigieux magazine de mode, elle va vite découvrir ce que le mot « enfer » veut dire…",False
1178602,Miroirs No. 3,Miroirs No. 3,2025,2025-08-27,6.6,23,10.0387,de,"Lors d'un week-end à la campagne, Laura, étudiante à Berlin, survit miraculeusement à un accident de voiture. Physiquement épargnée mais profondément secouée, elle est recueillie chez Betty, qui a été témoin de l'accident et s’occupe d’elle avec affection. Peu à peu, le mari et le fils de Betty surmontent leur réticence, et une quiétude quasi familiale s’installe. Mais bientôt, ils ne peuvent plus ignorer leur passé, et Laura doit affronter sa propre vie.",False
866398,The Beekeeper,The Beekeeper,2024,2024-01-08,7.261,3973,11.2659,en,La quête brutale de vengeance d’un homme prend des proportions démesurées alors que son passé d’agent secret d’une puissante organisation clandestine connue sous le nom des Apiculteurs est révélé.,False
1241436,Warfare,Warfare,2025,2025-04-09,7.091,1246,12.2678,en,"2006 pendant la Guerre d’Irak. Un peloton de Navy SEALs américains est en planque dans la maison d’une famille irakienne pour une mission dangereuse à Ramadi. Avec des snipers, les militaires surveillent tous les mouvements de « l’ennemi » dans les moindres détails mais ils ne peuvent empêcher une embuscade. Une pluie de balles va causer de graves blessures et la mission se retrouve complètement bouleversée. Tandis que les militaires mettent tout en œuvre pour sauver les blessés en attendant désespérément d’être secourus, leur situation est de plus en plus désespérée. Combien de temps pourront-ils encore tenir ?",False
489,Will Hunting,Good Will Hunting,1997,1997-12-05,8.156,13416,12.222,en,"Will Hunting est un authentique génie mais également un rebelle aux élans imprévisibles. Il est né dans le quartier populaire de South Boston et a arrêté très tôt ses études, refusant le brillant avenir que pouvait lui procurer son intelligence. Il vit désormais entouré d'une bande de copains et passe son temps dans les bars a chercher la bagarre et à commettre quelques petits délits qui risquent bien de l'envoyer en prison. C'est alors que ses dons prodigieux en mathématiques attirent l'attention du professeur Lambeau, du Massachusetts Institute of Technology...",False
1175174,Fackham Hall,Fackham Hall,2025,2025-12-01,7.1,56,12.4363,en,"Le pick-pocket Eric Noone décroche un emploi au manoir anglais de Fackham Hall. Il gravit rapidement les échelons et entame une liaison avec Rose Davenport, la maîtresse de maison. Mais lorsqu'un meurtre se produit, Eric se fait piéger, laissant Rose et l'avenir de sa famille dans l'incertitude la plus totale.",False
1151031,Substitution : Bring Her Back,Bring Her Back,2025,2025-05-28,7.405,1321,11.5524,en,"À la mort accidentelle de son père, Andy réclame la garde de Piper, sa demi-sœur malvoyante, mais il lui manque trois mois pour atteindre les 18 ans réglementaires. En attendant, les services sociaux placent Piper chez Laura, une conseillère habituée de ce genre de cas. Mais le protecteur Andy refuse de se séparer de sa demi-sœur et s'impose chez Laura, qui habite une grande maison à la campagne. Très vite, l'adolescent remarque le comportement étrange et intrusif de leur hôtesse, qui héberge déjà Oliver, un petit garçon muet et plutôt inquiétant. Il apparait que la conseillère faussement affable poursuit un rêve : éveiller l'esprit de sa propre fille morte noyée.",False
1388456,Bar Boys: After School,Bar Boys: After School,2025,2025-12-25,0.0,0,10.694,tl,,False
1232449,Young Hearts,Young Hearts,2024,2024-10-26,8.5,202,13.3118,nl,"Elias, 14 ans, vit dans un petit village de Flandre. Lorsque Alexander, son nouveau voisin du même âge venant de Bruxelles, emménage en face de chez lui, Elias réalise qu’il est en train de tomber amoureux pour la première fois. Il devra alors faire face au chaos intérieur provoqué par ses sentiments naissants afin de vivre pleinement son histoire avec Alexander et de la révéler à tous.",False
1490860,A Home to Die For,A Home to Die For,2025,2025-06-22,0.0,0,6.4109,en,,False
422115,Los perversos rostros de Víctor Israel,Los perversos rostros de Víctor Israel,2010,2010-10-10,0.0,0,5.8959,es,,False
197,Braveheart,Braveheart,1995,1995-05-24,7.941,10809,11.3046,en,"À la fin du XIIIe siècle, le roi Edward 1er d'Angleterre s'empare du trône d’Écosse, réduisant son peuple à la misère. William Wallace donne le signe de la révolte et, à la tête d'une armée de gueux, parvient à reconquérir plusieurs places fortes. Mais les nobles écossais sont lâchés et par deux fois trahissent le héros de leur peuple…",False
1895,"Star Wars, épisode III - La Revanche des Sith",Star Wars: Episode III - Revenge of the Sith,2005,2005-05-17,7.457,14593,12.6424,en,"La Guerre des Clones fait rage. Une franche hostilité oppose désormais le Chancelier Palpatine au Conseil Jedi. Anakin Skywalker, jeune Chevalier Jedi pris entre deux feux, hésite sur la conduite à tenir. Séduit par la promesse d'un pouvoir sans précédent, tenté par le côté obscur de la Force, il prête allégeance au maléfique Darth Sidious et devient Dark Vador. Les Seigneurs Sith s'unissent alors pour préparer leur revanche, qui commence par l'extermination des Jedi. Seuls rescapés du massacre, Yoda et Obi-Wan se lancent à la poursuite des Sith. La traque se conclut par un spectaculaire combat au sabre entre Anakin et Obi-Wan, qui décidera du sort de la galaxie…",False
75656,Insaisissables,Now You See Me,2013,2013-05-29,7.333,16398,11.9999,en,"« Les Quatre Cavaliers », un groupe de brillants magiciens et illusionnistes, vient de donner deux spectacles de magie époustouflants: le premier en braquant une banque sur un autre continent, le deuxième en transférant la fortune d’un banquier véreux sur les comptes en banque du public. Deux agents spéciaux du FBI et d’Interpol sont déterminés à les arrêter avant qu’ils ne mettent à exécution leur promesse de réaliser des braquages encore plus audacieux. Ils font appel à Thaddeus, spécialiste reconnu pour expliquer les tours de magie les plus sophistiqués. Alors que la pression s’intensifie, et que le monde entier attend le spectaculaire tour final des Cavaliers, la course contre la montre commence.",False
801335,Girl in the Basement,Girl in the Basement,2021,2021-02-27,7.586,807,12.2389,en,"Sara est une adolescente qui attend avec impatience son 18e anniversaire pour s'éloigner de son père autoritaire, Don. Mais avant même qu'elle ne puisse souffler les bougies, Don l'emprisonne dans le sous-sol de leur maison.",False
637649,Un Homme en colère,Wrath of Man,2021,2021-04-22,7.588,5891,12.1661,en,"Un convoyeur de fond, fraîchement engagé, surprend ses collègues par l’incroyable précision de ses tirs de riposte, alors qu’ils subissent les assauts de braqueurs expérimentés. Tous se demandent désormais qui il est, d’où il vient et pourquoi il est là.",False
20352,"Moi, moche et méchant",Despicable Me,2010,2010-07-08,7.255,15775,11.8987,en,"Dans un charmant quartier résidentiel délimité par des clôtures de bois blanc et orné de rosiers fleurissants se dresse une bâtisse noire entourée d’une pelouse en friche. Cette façade sinistre cache un secret : Gru, un méchant vilain, entouré d’une myriade de sous‐fifres et armé jusqu’aux dents, qui, à l’insu du voisinage, complote le plus gros casse de tous les temps : voler la lune (Oui, la lune !)… Gru affectionne toutes sortes de sales joujoux. Il possède une multitude de véhicules de combat aérien et terrestre et un arsenal de rayons immobilisants et rétrécissants avec lesquels il anéantit tous ceux qui osent lui barrer la route… jusqu’au jour où il tombe nez à nez avec trois petites orphelines qui voient en lui quelqu’un de tout à fait différent : un papa. Le plus grand vilain de tous les temps se retrouve confronté à sa plus dure épreuve : trois fillettes prénommées Margo, Édith et Agnès.",False
1029575,The Family Plan,The Family Plan,2023,2023-12-14,7.243,1766,11.3596,en,"Dan Morgan est un homme aux multiples talents : un époux dévoué, un vendeur de voitures célèbre, mais aussi un ancien tueur à gages. Et lorsque son passé le rattrape, il est contraint d'emmener sa famille, qui ne se doute de rien, dans un voyage hors du commun.",False
653346,La Planète des singes : Le Nouveau Royaume,Kingdom of the Planet of the Apes,2024,2024-05-08,7.057,4050,11.9236,en,"Plusieurs générations après le règne de César, les singes ont définitivement pris le pouvoir. Les humains, quant à eux, ont régressé à l'état sauvage et vivent en retrait. Alors qu'un nouveau chef tyrannique construit peu à peu son empire, un jeune singe entreprend un périlleux voyage qui l'amènera à questionner tout ce qu'il sait du passé et à faire des choix qui définiront l'avenir des singes et des humains…",False
1290821,Shelter,Shelter,2026,2026-01-28,0.0,0,10.4848,en,"Mason vit isolé sur une île écossaise. Après avoir sauvé une jeune fille de l'océan lors d'une terrible tempête, il déclenche une série d'événements qui provoquent une violente attaque dans son refuge...",False
882569,The Covenant,Guy Ritchie's The Covenant,2023,2023-04-19,7.727,3006,11.2625,en,"Lors de sa dernière mission en Afghanistan, le sergent John Kinley fait équipe avec l'interprète Ahmed pour arpenter la région. Lorsque leur unité tombe dans une embuscade au cours d'une patrouille, Kinley et Ahmed sont les seuls survivants. Alors que des combattants ennemis les poursuivent, Ahmed risque sa vie pour transporter Kinley, blessé, en sécurité. De retour sur le sol américain, Kinley apprend qu'Ahmed et sa famille n'ont pas obtenu la possibilité d'entrer aux Etats-Unis comme promis. Déterminé à protéger son ami et à rembourser sa dette, Kinley retourne dans la zone de guerre pour récupérer Ahmed et les siens...",False
985939,Fall,Fall,2022,2022-08-11,7.11,4370,10.2076,en,"Pour les meilleurs amis Becky et Hunter, la vie consiste à vaincre ses peurs et à repousser ses limites. Mais après avoir grimpé à 2 000 pieds au sommet d'une tour de radio isolée et abandonnée, elles se retrouvent bloquées sans aucun moyen de descendre. Maintenant, les compétences expertes en escalade de Becky et Hunter seront mises à l'épreuve ultime alors qu'elle se battent désespérément pour survivre aux éléments, au manque de fournitures et aux hauteurs vertigineuses.",False
38,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,2004,2004-03-19,8.091,15945,12.0503,en,"Joel et Clementine ne voient plus que les mauvais côtés de leur tumultueuse histoire d’amour, au point que celle‐ci fait effacer de sa mémoire toute trace de cette relation. Effondré, Joël contacte l’inventeur du procédé Lacuna, le Dr. Mierzwiak, pour qu’il extirpe également de sa mémoire tout ce qui le rattachait à Clémentine. Deux techniciens, Stan et Patrick, s’installent à son domicile et se mettent à l’œuvre, en présence de la secrétaire, Mary. Les souvenirs commencent à défiler dans la tête de Joël, des plus récents aux plus anciens, et s’envolent un à un, à jamais. Mais en remontant le fil du temps, Joël redécouvre ce qu’il aimait depuis toujours en Clémentine – l’inaltérable magie d’un amour dont rien au monde ne devrait le priver. Luttant de toutes ses forces pour préserver ce trésor, il engage alors une bataille de la dernière chance contre Lacuna…",False
427878,Alive and Kicking: la historia de Chamaco Ramírez,Alive and Kicking: la historia de Chamaco Ramírez,N/A,N/A,0.0,0,5.7605,es,,False
418301,Ah sì? E io lo dico a Zzzzorro!,Ah sì? E io lo dico a Zzzzorro!,1975,1975-07-02,2.0,2,7.8511,it,,False
16172,Simplement irrésistible,Simply Irresistible,1999,1999-02-05,5.425,248,10.5908,en,"Amanda Shelton tient un sympathique restaurant hérité de sa défunte mère. Si ses talents culinaires laissent à désirer, elle se rattrape par un charme irresistible et une délicieuse propension à dire ce qu'elle pense. Un jour Tom Bartlett, responsable exécutif d'un grand magasin chic, emmène déjeuner chez Amanda la précieuse ridicule qui est sa fiancée. Si le repas sonne la rupture entre le jeune homme et sa partenaire, les trompettes du coup de foudre se font entendre et, au dessert, il est deja envoûté par la belle Amanda.",False
10674,Mulan,Mulan,1998,1998-06-18,7.903,10228,9.4759,en,"Mulan, sous les traits du soldat « Ping », prend la place de son père dans l’armée impériale chinoise. Aidée par son dragon Mushu et un criquet appelé Cri-Kee, Mulan essaie de gagner le respect de ses camarades et du courageux Capitaine Shang. Ses aventures l’emmènent dans une bataille sur le toit du palais impérial où l’honneur de sa famille et le destin de l’Empereur reposent entre ses mains.",False
271110,Captain America : Civil War,Captain America: Civil War,2016,2016-04-27,7.447,23657,12.5007,en,"Steve Rogers est désormais à la tête des Avengers, dont la mission est de protéger l’humanité. À la suite d’une de leurs interventions qui a causé d’importants dégâts collatéraux, le gouvernement décide de mettre en place un organisme de commandement et de supervision. Cette nouvelle donne provoque une scission au sein de l’équipe : Steve Rogers reste attaché à sa liberté de s’engager sans ingérence gouvernementale, tandis que d’autres se rangent derrière Tony Stark, qui contre toute attente, décide de se soumettre au gouvernement…",False
497698,Black Widow,Black Widow,2021,2021-07-07,7.182,10956,12.0308,en,"Natasha Romanoff, alias Black Widow, voit resurgir la part la plus sombre de son passé pour faire face à une redoutable conspiration liée à sa vie d’autrefois. Poursuivie par une force qui ne reculera devant rien pour l’abattre, Natasha doit renouer avec ses activités d’espionne et avec des liens qui furent brisés, bien avant qu’elle ne rejoigne les Avengers.",False
152601,Her,Her,2013,2013-12-18,7.843,14978,11.087,en,"Los Angeles, dans un futur proche. Theodore Twombly, un homme sensible au caractère complexe, est inconsolable suite à une rupture difficile. Il fait alors l'acquisition d'un programme informatique ultramoderne, capable de s'adapter à la personnalité de chaque utilisateur. En lançant le système, il fait la connaissance de 'Samantha', une voix féminine intelligente, intuitive et étonnamment drôle. Les besoins et les désirs de Samantha grandissent et évoluent, tout comme ceux de Theodore, et peu à peu, ils tombent amoureux…",False
403210,El que con niños se acuesta...,El que con niños se acuesta...,1959,1959-06-21,6.0,4,6.1375,es,,False
1100854,10 Reasons Why Men Cheat,10 Reasons Why Men Cheat,2023,2023-03-14,1.5,4,6.5665,en,,False
78,Blade Runner,Blade Runner,1982,1982-06-25,7.94,14618,11.4644,en,"2019, Los Angeles. La Terre est surpeuplée et l’humanité est partie coloniser l’espace. Les nouveaux colons sont assistés de Replicants, androïdes que rien ne peut distinguer de l'être humain. Conçus comme de nouveaux esclaves, certains parmi les plus évolués s’affranchissent de leurs chaînes et s’enfuient. Rick Deckard, un ancien Blade Runner, catégorie spéciale de policiers chargés de ""retirer"" ces replicants, accepte une nouvelle mission consistant à retrouver quatre de ces individus qui viennent de regagner la Terre après avoir volé une navette spatiale.",False
14161,2012,2012,2009,2009-10-10,5.9,12469,10.7563,en,"Les Mayas, l'une des plus fascinantes civilisations que la Terre ait portées, nous ont transmis une prophétie : leur calendrier prend fin en 2012, et notre monde aussi. Depuis, les astrologues l'ont confirmé, les numérologues l'ont prédit, les géophysiciens trouvent cela dangereusement plausible, et même les experts scientifiques gouvernementaux finissent par arriver à cette terrifiante conclusion. La prophétie maya a été examinée, discutée, minutieusement analysée. En 2012, nous saurons tous si elle est vraie, mais quelques-uns auront été prévenus depuis longtemps… Lorsque les plaques tectoniques se mettent à glisser, provoquant de multiples séismes et détruisant Los Angeles au passage, Jackson Curtis, romancier, et sa famille se jettent à corps perdu, comme des millions d'individus, dans un voyage désespéré. Tous ne pourront pas être sauvés…",False
559,Spider-Man 3,Spider-Man 3,2007,2007-05-01,6.447,14885,11.6407,en,"Peter Parker a retrouvé un équilibre de vie et souhaite épouser Mary Jane. Lors d'une nuit au parc, alors que Peter et Mary Jane sont ensemble, une petite météorite tombe près du lieu où ils se trouvent. Celle-ci laisse échapper une matière visqueuse qui s'attache discrètement à la mobylette de Peter. Pendant ce temps, Flint Marko s'échappe de prison. Lors de sa fuite, il tombe dans un accélérateur de particules qui fond son corps avec le sable. Le meilleur ami de Peter, Harry Osborn, veut venger la mort de son père, croyant que Spider-Man est responsable de son décès, il l'attaque.",False
1241752,Rita,Rita,2024,2024-03-22,6.05,20,13.1066,tl,,False
114,Pretty Woman,Pretty Woman,1990,1990-03-23,7.458,8768,13.7681,en,"Quand Edward Lewis, businessman de talent, s’offre les services de la belle Vivian, beauté fatale qui arpente chaque nuit les trottoirs d’Hollywood Boulevard, il décide par amusement de l’engager, de lui faire découvrir son style de vie, de la couvrir de cadeaux. Ils vivent ainsi quelque temps, jusqu’au jour où ils découvrent tous deux qu’ils ne peuvent plus se séparer…",False
10195,Thor,Thor,2011,2011-04-21,6.768,21988,11.5224,en,"Thor, le héros du nouveau film issu de l'univers Marvel, est un guerrier tout-puissant et arrogant dont les actes téméraires font renaître de nos jours un conflit ancestral. À cause de cela, il est banni du Royaume mythique d’Asgard et est condamné à vivre parmi les humains. Mais lorsque les forces du Mal d’Asgard s’apprêtent à envahir la Terre, Thor découvre enfin ce que signifie ""être un héros"".",False
1182861,Romería,Romería,2025,2025-09-05,6.34,25,10.4831,es,"Marina se rend dans la ville galicienne de Vigo pour rencontrer la famille de son père. Comme sa mère, de dernier est décédé des suites du sida lorsqu'elle était très jeune. En rencontrant ses oncles, tantes et grands-parents, Marina tente de reconstituer l'histoire d'amour qu'il a vécue avec sa mère.",False
1496466,Musical The Prince Of Tennis Ⅱ: Revolution Live 2022,Musical The Prince Of Tennis Ⅱ: Revolution Live 2022,2022,2022-10-06,0.0,0,6.015,ja,,False
1072699,Furioza 2,Druga Furioza,2025,2025-10-14,6.662,77,11.5967,pl,"À la suite d'un meurtre, Golden, le nouveau chef de Furioza, prend en main son gang hooligan hyper violent et se lance dans une nouvelle aventure au-delà des frontières.",False
726953,Return To Splatter Farm,Return To Splatter Farm,2020,2020-11-10,3.5,12,6.3658,en,,False
1385536,Sore: Istri Dari Masa Depan,Sore: Istri Dari Masa Depan,2025,2025-07-10,7.7,29,10.6695,id,,False
926606,The Home,The Home,2025,2025-07-24,6.693,168,10.0212,en,"Max, un homme perturbé, trouve un emploi dans une maison de retraite. Il se rend compte que les résidents et les aides-soignants cachent de sinistres secrets. Alors qu'il enquête sur le bâtiment et plus précisément sur le quatrième étage condamné, il commence à découvrir des liens avec son propre passé en tant qu'enfant placé.",False
870028,Mr Wolff 2,The Accountant²,2025,2025-04-23,7.101,1568,11.5946,en,"Christian Wolff est doué pour résoudre les problèmes. Quand une vieille connaissance est tuée en laissant un message énigmatique disant de ""trouver le comptable"", Wolff doit recruter son dangereux frère Brax pour élucider l'affaire. En partenariat avec la directrice adjointe du Trésor américain, Medina, ils découvrent une conspiration mortelle et deviennent les cibles d'un réseau de tueurs.",False
527435,Les Chroniques de Noël,The Christmas Chronicles,2018,2018-11-22,7.16,2339,9.9133,en,"Kate et Teddy sont tout occupés à épier la venue du Père Noël. Alors que celui-ci apparaît, comme par magie, les enfants parviennent à se glisser dans son traîneau et se lancent dans une folle aventure, où un accident manque de gâcher les fêtes. Ils vont alors tout faire pour aider le Père Noël et ses fidèles elfes à sauver Noël, avant qu'il ne soit trop tard.",False
150689,Cendrillon,Cinderella,2015,2015-03-06,6.826,7294,11.8041,en,"Après la mort de la mère de la jeune Ella, son père, un marchand, se remarie. Ella accueille chaleureusement sa belle‐mère, Lady Tremaine, et ses deux filles Anastasia et Drisella. Mais lorsque le père d’Ella disparaît à son tour, les trois femmes vont faire d’Ella une servante.",False
187164,Un millón en la basura,Un millón en la basura,1967,1967-03-02,6.8,13,6.1001,es,,False
1562,28 Semaines plus tard,28 Weeks Later,2007,2007-04-26,6.608,5278,12.9572,en,"Il y a 6 mois, un virus a décimé l'Angleterre, transformant la population en monstres sanguinaires. Aujourd'hui, la situation est maîtrisée et Londres contrôlée par l'armée de l'OTAN sous commandement américain, et les rares survivants reviennent dans les quartiers sécurisés de la ville. Don a échappé de justesse a une attaque de zombies en s'enfuyant sous les yeux de sa femme, qui elle, n'a pas eu sa chance. Il retrouve ses enfants à Londres. Alors qu'ils tentent de se reconstruire, quelque part, un effroyable secret les attend. Tout n'est pas terminé…",False
98607,¿De qué se ríen las mujeres?,¿De qué se ríen las mujeres?,1997,1997-02-25,5.5,8,5.7181,es,,False
505642,Black Panther : Wakanda Forever,Black Panther: Wakanda Forever,2022,2022-11-09,7.018,7200,12.9206,en,"La Reine Ramonda, Shuri, M’Baku, Okoye et les Dora Milaje luttent pour protéger leur nation des ingérences d’autres puissances mondiales après la mort du roi T’Challa. Alors que le peuple s’efforce d’aller de l’avant, nos héros vont devoir s’unir et compter sur l’aide de la mercenaire Nakia et d’Everett Ross pour faire entrer le royaume du Wakanda dans une nouvelle ère. Mais une terrible menace surgit d’un royaume caché au plus profond des océans : Talokan.",False
714358,The Making of The Battery,The Making of The Battery,2014,2014-09-16,0.0,0,6.1772,en,,False
161542,Con el odio en la piel,Con el odio en la piel,1988,1988-01-21,5.0,5,5.6206,es,,False
44793,Un crabe dans la tête,Un crabe dans la tête,2001,2001-09-07,6.5,11,6.227,fr,"Alex, jeune photographe, est en continuelle séduction. Il lui faut plaire à tout le monde sans jamais avoir d'idée à lui, de passion à lui, ni surtout de conflit. Son existence est d'une impressionnante vacuité, toujours dépendante de l'impératif de plaire. Retenu à Montréal, il a une aventure avec une journaliste, Marie, puis avec la compagne de son meilleur ami. Celle-ci, Sara, est sourde. Son handicap fait ressortir celui de Alex, qui est moins apparent.",False
1096563,End of Loyalty,End of Loyalty,2023,2023-03-07,4.833,9,11.6689,en,"Lorsque le chef d'une famille criminelle notoire est assassiné, son fils Grant est déterminé à se venger et la seule personne qui peut l'empêcher de détruire la ville et de se détruire dans le processus est son meilleur ami et agent fédéral, Ray Rose.",False
284054,Black Panther,Black Panther,2018,2018-02-13,7.364,23083,11.5854,en,"Après les événements qui se sont déroulés dans « Captain America : Civil War », T’Challa revient chez lui prendre sa place sur le trône du Wakanda, une nation africaine technologiquement très avancée. Mais lorsqu’un vieil ennemi resurgit, le courage de T’Challa est mis à rude épreuve, aussi bien en tant que souverain qu’en tant que Black Panther. Il se retrouve entraîné dans un conflit qui menace non seulement le destin du Wakanda, mais celui du monde entier…",False
1290190,Lokah: Chapter One: Chandra,ലോകഃ Chapter 1: ചന്ദ്ര,2025,2025-08-28,7.4,41,7.7429,ml,"Une jeune femme découvre des pouvoirs surnaturels alors qu'elle est confrontée à des défis personnels. Alors que le mal refait surface, elle doit accepter ses pouvoirs et son destin dans un monde en pleine mutation. Son parcours donne naissance à une nouvelle saga de super-héros.",False
9806,Les Indestructibles,The Incredibles,2004,2004-11-05,7.72,18537,12.3962,en,"Ayant raccroché leurs costumes quinze ans plus tôt, Bob, ex‐Mr. Indestructible et sa femme, Hélène, ex‐Elastigirl, sont rentrés dans le rang et s’efforcent de mener une vie normale avec leurs trois enfants. Mais l’occasion de repasser à l’action va se présenter pour Bob lorsqu’une mystérieuse convocation l’appelle sur une île lointaine pour une mission top‐secrète.",False
404737,Yo soy un político,Yo soy un político,2016,2016-08-11,0.0,0,6.1674,es,,False
410119,足本玉蒲團,足本玉蒲團,1987,1987-10-15,5.2,27,11.1246,cn,,False
1002851,"Uhaw na Bulaklak, Part 2","Uhaw na Bulaklak, Part 2",1976,1976-06-28,0.0,0,6.4759,tl,,False
