id,titre,titre_original,annee,date_sortie,note,nombre_votes,popularite,langue_originale,synopsis,adulte
329,Jurassic Park,Jurassic Park,1993,1993-06-11,7.965,17426,7.4553,en,"Généticien de génie, le professeur John Hammond a recréé de nombreuses espèces de dinosaures à partir d'une goutte de sang prélevée sur un moustique fossilisé. Démiurge naïf et généreux, dépassé par ses propres ambitions, il projette d’ouvrir un gigantesque et terrifiant parc d'attractions. Mais la pureté de son rêve se heurte à la cupidité des hommes et, plus grave, à la violence latente, indomptable de la Nature.",False
424694,Bohemian Rhapsody,Bohemian Rhapsody,2018,2018-10-24,7.963,17489,8.6023,en,"Le parcours de Queen et son leader Freddie Mercury, de la formation du groupe à son apparition au concert Live Aid en 1985.",False
779029,La Bataille du lac Changjin,长津湖,2021,2021-09-30,6.2,135,5.8609,zh,"Hiver 1950, l'armée populaire de Chine entre en Corée du Nord… Les troupes postées sur le front oriental vont combattre au lac Changjin, dans des conditions de froid extrême, n’ayant que peu de rations et accusant un important retard d’armement face à l’armée américaine menée par le général MacArthur. Avec pour seuls alliés leur volonté de fer et leur courage, les soldats chinois vont lutter au-delà de l’entendement et livrer une bataille qui restera à jamais gravée dans les mémoires.",False
674,Harry Potter et la Coupe de feu,Harry Potter and the Goblet of Fire,2005,2005-11-16,7.801,21764,18.4334,en,"La quatrième année à l’école de Poudlard est marquée par le « Tournoi des trois sorciers ». Les participants sont choisis par la fameuse « Coupe de feu » qui est à l’origine d’un scandale. Elle sélectionne Harry Potter alors qu’il n’a pas l’âge requis. Accusé de tricherie et mis à mal par une série d’épreuves physiques de plus en plus difficiles, ce dernier sera enfin confronté à Celui dont on ne doit pas prononcer le nom, Lord V.",False
559,Spider-Man 3,Spider-Man 3,2007,2007-05-01,6.448,14891,13.5172,en,"Peter Parker a retrouvé un équilibre de vie et souhaite épouser Mary Jane. Lors d'une nuit au parc, alors que Peter et Mary Jane sont ensemble, une petite météorite tombe près du lieu où ils se trouvent. Celle-ci laisse échapper une matière visqueuse qui s'attache discrètement à la mobylette de Peter. Pendant ce temps, Flint Marko s'échappe de prison. Lors de sa fuite, il tombe dans un accélérateur de particules qui fond son corps avec le sable. Le meilleur ami de Peter, Harry Osborn, veut venger la mort de son père, croyant que Spider-Man est responsable de son décès, il l'attaque.",False
8355,L'Âge de glace 3 : Le Temps des dinosaures,Ice Age: Dawn of the Dinosaurs,2009,2009-06-26,6.764,8706,7.7358,en,"Une maladresse de Sid le paresseux va propulser les héros de l’Âge de Glace au cœur d’un monde peuplé de dinosaures ! Ils vont devoir faire face à des habitants hostiles et farfelus, en même temps qu’à leurs propres problèmes : Manny, hyper stressé, et Ellie attendent leur premier enfant mammouth ; Diego, le tigre aux dents de sabre, redoute d’avoir perdu ses instincts de prédateur ; Sid est convaincu d’avoir enfin réussi à construire sa propre famille en kidnappant trois œufs… de Tyrannosaure.",False
315635,Spider-Man : Homecoming,Spider-Man: Homecoming,2017,2017-07-05,7.33,22766,18.0868,en,"Après ses spectaculaires débuts dans Captain America : Civil War, le jeune Peter Parker découvre peu à peu sa nouvelle identité, celle de Spider-Man, le super-héros lanceur de toile. Galvanisé par son expérience avec les Avengers, Peter rentre chez lui auprès de sa tante May, sous l’œil attentif de son nouveau mentor, Tony Stark. Il s’efforce de reprendre sa vie d’avant, mais au fond de lui, Peter rêve de se prouver qu’il est plus que le sympathique super héros du quartier. L’apparition d’un nouvel ennemi, le Vautour, va mettre en danger tout ce qui compte pour lui...",False
206647,Spectre,Spectre,2015,2015-10-26,6.6,10999,9.3772,en,"Un message cryptique surgi du passé entraîne James Bond dans une mission très personnelle à Mexico puis à Rome, où il rencontre Lucia Sciarra, la très belle veuve d’un célèbre criminel. Bond réussit à infiltrer une réunion secrète révélant une redoutable organisation baptisée Spectre. Pendant ce temps, à Londres, Max Denbigh, le nouveau directeur du Centre pour la Sécurité Nationale, remet en cause les actions de Bond et l’existence même du MI6, dirigé par M. Bond persuade Moneypenny et Q de l’aider secrètement à localiser Madeleine Swann, la fille de son vieil ennemi, Mr White, qui pourrait détenir le moyen de détruire Spectre. Fille de tueur, Madeleine comprend Bond mieux que personne… En s’approchant du cœur de Spectre, Bond va découvrir qu’il existe peut-être un terrible lien entre lui et le mystérieux ennemi qu’il traque…",False
57800,L'Âge de glace 4 : La Dérive des continents,Ice Age: Continental Drift,2012,2012-06-27,6.385,7957,7.3668,en,"Manny, Diego et Sid se lancent dans leur plus grand périple après qu’un cataclysme a donné naissance à un continent en pleine dérive. Séparé de leurs amis, ils utilisent un iceberg comme navire de fortune et s’embarquent pour une quête maritime. S’ils veulent devenir des héros, Manny et sa bande vont devoir surmonter l’impossible, tout en rencontrant des créatures aquatiques, en explorant un nouveau monde et en combattant des pirates impitoyables. De son côté, Scrat a toujours affaire à son maudit gland et se retrouve catapulté dans un endroit où aucun écureuil préhistorique n’est jamais allé.",False
672,Harry Potter et la Chambre des secrets,Harry Potter and the Chamber of Secrets,2002,2002-11-13,7.705,23164,17.9991,en,"Après de très mauvaises vacances passées chez ses odieux oncle et tante et son affreux cousin, Harry rejoint, non sans mal, l'École des Sorciers où, avec ses amis Ron et Hermione et l'aide ponctuelle de nouveaux venus, il parvient à élucider le mystère de la Chambre des secrets, malgré les pièges tendus par ses ennemis et sans le concours de Lockhart, un nouveau professeur fanfaron et lâche, chargé pourtant de vaincre les Forces du Mal.",False
328111,Comme des bêtes,The Secret Life of Pets,2016,2016-06-18,6.312,8375,2.2112,en,"Que font nos animaux de compagnie pendant notre absence ? Ils se réunissent pour échanger les derniers potins, s'abandonner à leurs gourmandises préférées ou organiser des fêtes gigantesques. Mais Max, un Jack Russell ultra gâté par sa maîtresse Katie, voit son petit monde bouleversé lorsque cette dernière ramène à la maison Duke, un gros bâtard mal léché. Ce duo mal assorti va alors devoir mettre ses susceptibilités de côté pour s'unir face à l'adversité des rues de New York et rejoindre leur appartement avant le retour de Katie pour le dîner.",False
209112,Batman v Superman : L'Aube de la Justice,Batman v Superman: Dawn of Justice,2016,2016-03-23,6.0,18696,15.5082,en,"Craignant que Superman n’abuse de sa toute‐puissance, le Chevalier noir décide de l’affronter : le monde a‐t‐il davantage besoin d’un super‐héros aux pouvoirs sans limite ou d’un justicier à la force redoutable mais d’origine humaine ? Pendant ce temps‐là, une terrible menace se profile à l’horizon…",False
120,Le Seigneur des anneaux : La Communauté de l'anneau,The Lord of the Rings: The Fellowship of the Ring,2001,2001-12-18,8.427,26859,26.2427,en,"Le jeune hobbit Frodon Sacquet hérite d'un anneau. Il s'agit de l'Anneau Unique, instrument de pouvoir absolu qui permettrait à Sauron, de régner sur la Terre du Milieu et de réduire en esclavage ses peuples… À moins que Frodon et ses fidèles compagnons ne parviennent à emporter l'Anneau jusqu'en Mordor, lieu où il a été forgé, et à le détruire pour toujours…",False
452557,Wolf Warrior 2,战狼2,2017,2017-07-27,6.494,318,4.6079,zh,Un soldat des forces spéciales chinoises reprend le combat pour protéger les habitants d'un pays africain en guerre contre des mercenaires et des trafiquants d’armes.,False
1234821,Jurassic World : Renaissance,Jurassic World Rebirth,2025,2025-07-01,6.343,2853,43.4266,en,"Une nouvelle ère voit le jour. Une équipe visite le lieu le plus risqué sur terre, une île sur laquelle vivent des dinosaures trop dangereux pour le Parc Jurassique original. Leur mission : recueillir l'ADN de trois dinosaures gigantesques pour créer un médicament aux bienfaits miraculeux. Dans cette contrée truffée de périls, ils découvrent un secret dissimulé au monde entier depuis des décennies.",False
101299,Hunger Games : L'Embrasement,The Hunger Games: Catching Fire,2013,2013-11-15,7.4,18129,9.2983,en,"Après les premiers Hunger Games, Katniss est devenue le symbole de la rébellion. Le peuple de Panem est impatient de la retrouver pour la grande Tournée de la victoire. Mais Katniss va devoir prouver au Capitole et au Président Snow que ses sentiments envers Peeta étaient sincères afin de sauver ceux qu’elle aime…",False
283995,Les Gardiens de la Galaxie Vol. 2,Guardians of the Galaxy Vol. 2,2017,2017-04-19,7.611,22551,13.7347,en,"Avec en toile de fond l’Awesome Mixtape #2, Les Gardiens de la Galaxie Vol. 2 poursuit les aventures de l’équipe alors qu’ils traversent les confins du cosmos. Les Gardiens doivent se battre pour que leur nouvelle famille reste ensemble tandis qu’ils cherchent à percer le mystère de la véritable filiation de Star-Lord. De vieux ennemis deviennent de nouveaux alliés et des personnages appréciés des fans, issus des comics, viennent en aide à nos héros alors que l’Univers Cinématographique Marvel continue de se développer.",False
505642,Black Panther : Wakanda Forever,Black Panther: Wakanda Forever,2022,2022-11-09,7.016,7205,13.4569,en,"La Reine Ramonda, Shuri, M’Baku, Okoye et les Dora Milaje luttent pour protéger leur nation des ingérences d’autres puissances mondiales après la mort du roi T’Challa. Alors que le peuple s’efforce d’aller de l’avant, nos héros vont devoir s’unir et compter sur l’aide de la mercenaire Nakia et d’Everett Ross pour faire entrer le royaume du Wakanda dans une nouvelle ère. Mais une terrible menace surgit d’un royaume caché au plus profond des océans : Talokan.",False
150540,Vice-versa,Inside Out,2015,2015-06-17,7.909,23085,15.3974,en,"Riley est déracinée du Mid-Ouest quand son père est muté à San Francisco. Comme tous, Riley est guidée par ses Émotions : Joie, Peur, Colère, Dégoût et Tristesse. Les Émotions vivent au Quartier Cérébral, où elles la conseillent au quotidien. Alors que Riley et ses Émotions se bagarrent, c’est la crise au Quartier Cérébral. Joie, l'Émotion principale de Riley, essaie de rester positive alors que les autres Émotions essaient de s'adapter à la nouvelle vie de Riley.",False
335983,Venom,Venom,2018,2018-09-28,6.826,16960,11.4385,en,"Des symbiotes débarquent sur la Terre, parmi eux, Venom, qui va s’allier avec Eddie Brock. De son côté, un puissant scientifique tente de faire évoluer l’humanité avec les symbiotes, le duo d’anti‐héros va devoir tout faire pour l’arrêter !",False
284053,Thor : Ragnarok,Thor: Ragnarok,2017,2017-10-02,7.582,21653,12.8606,en,"Thor est emprisonné de l’autre côté de l’univers sans son puissant marteau et se retrouve engagé dans une course contre le temps pour rejoindre Asgard et arrêter Ragnarok – la destruction de son monde natal et la fin de la civilisation Asgardienne – des mains d’une toute nouvelle menace, l’impitoyable Hela. Mais d’abord, il doit survivre à une compétition meurtrière de gladiateurs qui l’oppose à son ancien allié et compagnon Avenger – l’Incroyable Hulk !",False
1895,"Star Wars, épisode III - La Revanche des Sith",Star Wars: Episode III - Revenge of the Sith,2005,2005-05-17,7.457,14601,13.2471,en,"La Guerre des Clones fait rage. Une franche hostilité oppose désormais le Chancelier Palpatine au Conseil Jedi. Anakin Skywalker, jeune Chevalier Jedi pris entre deux feux, hésite sur la conduite à tenir. Séduit par la promesse d'un pouvoir sans précédent, tenté par le côté obscur de la Force, il prête allégeance au maléfique Darth Sidious et devient Dark Vador. Les Seigneurs Sith s'unissent alors pour préparer leur revanche, qui commence par l'extermination des Jedi. Seuls rescapés du massacre, Yoda et Obi-Wan se lancent à la poursuite des Sith. La traque se conclut par un spectaculaire combat au sabre entre Anakin et Obi-Wan, qui décidera du sort de la galaxie…",False
447365,Les Gardiens de la Galaxie : Volume 3,Guardians of the Galaxy Vol. 3,2023,2023-05-03,7.93,7925,13.6537,en,"Peter Quill, encore sous le choc d'une terrible perte, doit rallier son équipe et se lancer dans une mission risquée et palpitante pour défendre l'univers et protéger Rocket. Pendant ce temps, une nouvelle force imprévisible menace de faire tomber les Gardiens pour de bon.",False
27205,Inception,Inception,2010,2010-07-15,8.4,38532,27.1844,en,"Dom Cobb est un voleur expérimenté, le meilleur dans l'art dangereux de l'extraction, voler les secrets les plus intimes enfouis au plus profond du subconscient durant une phase de rêve, lorsque l'esprit est le plus vulnérable. Les capacités de Cobb ont fait des envieux dans le monde tourmenté de l'espionnage industriel alors qu'il devient fugitif en perdant tout ce qu'il a un jour aimé. Une chance de se racheter lui est alors offerte. Une ultime mission grâce à laquelle il pourrait retrouver sa vie passée mais uniquement s'il parvient à accomplir l'impossible inception.",False
8373,Transformers 2 : La Revanche,Transformers: Revenge of the Fallen,2009,2009-06-19,6.21,8980,2.8374,en,"Si Sam a fait ce qu'il a pu pour tirer un trait sur le conflit qui a eu lieu à Mission City et revenir à ses préoccupations quotidiennes, la guerre entre les Autobots et les Decepticons, tout en étant classée secret défense, a entraîné plusieurs changements. Le secteur 7 a ainsi été dissout et son plus fidèle soldat, l'agent Simmons, a été révoqué sans ménagement. Résultat : une nouvelle agence, NEST, a été mise en place...",False
50620,"Twilight, chapitre 5 : Révélation, 2ème partie",The Twilight Saga: Breaking Dawn - Part 2,2012,2012-11-13,6.46,9251,9.722,en,"Après la naissance de sa fille Renésmée, Bella s’adapte peu à peu à sa nouvelle vie de vampire avec le soutien d’Edward. Se sentant menacés par cette naissance d’un nouveau genre, les Volturi déclarent la guerre à la famille Cullen. Pour préparer leur défense, les Cullen vont parcourir le monde pour rassembler les familles de vampires alliées et tenter de repousser les Volturi lors d’un ultime affrontement.",False
297762,Wonder Woman,Wonder Woman,2017,2017-05-30,7.211,20649,18.8899,en,"Avant d'être Wonder Woman, elle s'appelait Diana, princesse des Amazones, entraînée pour être une guerrière impossible à conquérir. Elle est élevée sur une île isolée et paradisiaque, mais lorsqu'un pilote américain s'écrase sur leur rivage et annonce qu'un conflit à grande échelle fait rage dans le monde, Diana quitte son foyer, convaincue qu'elle doit arrêter cette menace. Combattant aux côtés de cet homme et des siens pour mettre fin à cette guerre et à toutes les guerres, Diana découvre ses vrais pouvoirs... Et son véritable destin.",False
758891,你好，李焕英,你好，李焕英,2021,2021-02-12,7.016,161,4.8095,zh,,False
557,Spider-Man,Spider-Man,2002,2002-05-01,7.318,20206,17.2789,en,"Orphelin, Peter Parker est élevé par sa tante May et son oncle Ben dans le quartier Queens de New York. Tout en poursuivant ses études de biophysique à l'université, il trouve un emploi de photographe au journal Daily Bugle. Cependant, après avoir été mordu par une araignée radioactive, ce dernier est sujet à des transformations physiques : son agilité et sa force se sont accrues, et il se voit doter de pouvoirs surnaturels. Peter décide alors de participer à un combat de catch qu'il remporte avec une facilité déconcertante. Mais l'organisateur du spectacle, décrétant qu'il y a eu tricherie, refuse de lui remettre le prix de 3 000 dollars qui lui revient de droit. Au même moment, l'homme d'affaires mégalomane Norman Osborn expérimente sur lui-même de dangereuses solutions chimiques. Des mutations s'opèrent bientôt sur son corps et son esprit. Il se transforme alors en Bouffon Vert.",False
602,Independence Day,Independence Day,1996,1996-06-25,6.898,10145,7.5032,en,"Une immense soucoupe volante envahit le ciel terrestre, libérant un nombre infini de plus petites soucoupes qui prennent position au-dessus des plus grandes villes du monde. Un informaticien new-yorkais décrypte les signaux émanant des étranges voyageurs. Ils ne sont pas du tout amicaux et ces extraterrestres se préparent à attaquer la Terre.",False
354912,Coco,Coco,2017,2017-10-27,8.2,20578,25.717,en,"Depuis déjà plusieurs générations, la musique est bannie dans la famille de Miguel. Un vrai déchirement pour le jeune garçon dont le rêve ultime est de devenir un musicien aussi accompli que son idole, Ernesto de la Cruz. Bien décidé à prouver son talent, Miguel, par un étrange concours de circonstances, se retrouve propulsé dans un monde étonnant et coloré lié aux célébrations des ancêtres. Là, il se lie d’amitié avec Hector, un gentil garçon mais un peu filou sur les bords. Ensemble, ils vont accomplir un voyage extraordinaire qui leur révèlera la véritable histoire qui se cache derrière celle de la famille de Miguel…",False
810,Shrek le troisième,Shrek the Third,2007,2007-05-17,6.301,9574,11.5967,en,"L’ogre Shrek n’avait pas quitté son marécage pestilentiel et épousé sa chère Fiona pour devenir roi. C’est pourtant ce qui risque de lui arriver après que son beau‐père Harold clabote soudain sans crier gare. S’il n’arrive pas à dénicher illico un roi avec l’aide de ses fidèles compagnons, l’Âne et le Chat Potté, Shrek deviendra le prochain souverain du Royaume Fort Fort Lointain. Bonjour les ennuis ! À moins qu’Artie, le cousin loser de Fiona, ne se laisse convaincre de monter sur le trône à sa place. Mais ce paumé a‐t‐il vraiment l’étoffe d’un roi ?",False
259316,Les Animaux Fantastiques,Fantastic Beasts and Where to Find Them,2016,2016-11-16,7.31,19438,9.5966,en,"New York 1926. Une force mystérieuse sème le chaos dans les rues, menaçant de révéler l’existence de la communauté des sorciers. Au même moment, Norbert Dragonneau débarque dans la ville au terme d’un périple à travers le monde. Il a répertorié un bestiaire d’animaux fantastiques dont certains sont dissimulés dans sa valise. Mais quand Jacob Kowalski, Non‐Maj qui ne se doute de rien libère accidentellement quelques‐unes de ces créatures, ils vont devoir s’unir pour les retrouver avant qu’il ne soit trop tard. Ces héros improbables ne se doutent alors pas que leur mission les mènera à affronter les forces de ténèbres.",False
512200,Jumanji : Next Level,Jumanji: The Next Level,2019,2019-12-04,6.88,9158,8.3475,en,"L’équipe est de retour, mais le jeu a changé. Alors qu’ils retournent dans Jumanji pour secourir l’un des leurs, ils découvrent un monde totalement inattendu. Des déserts arides aux montagnes enneigées, les joueurs vont devoir braver des espaces inconnus et inexplorés, afin de sortir du jeu le plus dangereux du monde...",False
601,E.T. l'extra-terrestre,E.T. the Extra-Terrestrial,1982,1982-06-11,7.5,11751,12.084,en,"Une soucoupe volante atterrit en pleine nuit près de Los Angeles. Quelques extraterrestres, envoyés sur Terre en mission d’exploration botanique, sortent de l’engin, mais un des leurs s’aventure au-delà de la clairière où se trouve la navette. Celui-ci se dirige alors vers la ville. C’est sa première découverte de la civilisation humaine. Bientôt traquée par des militaires et abandonnée par les siens, cette petite créature apeurée se nommant E.T. se réfugie dans une résidence de banlieue. Elliot, un garçon de dix ans, le découvre et lui construit un abri dans son armoire. Rapprochés par un échange télépathique, les deux êtres ne tardent pas à devenir amis. Aidé par sa sœur Gertie et son frère aîné Michael, Elliot va alors tenter de garder la présence d'E.T. secrète.",False
166426,Pirates des Caraïbes : La Vengeance de Salazar,Pirates of the Caribbean: Dead Men Tell No Tales,2017,2017-05-23,6.655,12569,9.7612,en,"Jack Sparrow et ses compagnons se lancent dans la quête du Trident de Poséidon, sur lequel le Capitaine Teague détient des informations précieuses. Cet artefact légendaire, qui donne tous les pouvoirs sur les océans, est leur seul moyen d'échapper aux fantômes du redoutable Capitaine Salazar, échappés du Triangle des Bermudes pour éliminer tous les pirates des océans.",False
353081,Mission : Impossible - Fallout,Mission: Impossible - Fallout,2018,2018-07-25,7.446,8897,9.0564,en,"Alors qu'Ethan Hunt est chargé de récupérer du plutonium volé, il décide de sauver son équipe plutôt que de mener à bien cette mission. Les armes nucléaires se retrouvent ainsi dans les mains d'un groupe terroriste nommé « les Apôtres », formé après l'arrestation de Solomon Lane sur les restes du Syndicat. Ethan et son équipe de Mission Impossible doivent, contre leur gré, s'associer à un agent de la CIA pour retrouver le plutonium avant qu'il ne soit trop tard…",False
14161,2012,2012,2009,2009-10-10,5.864,12478,11.2987,en,"Les Mayas, l'une des plus fascinantes civilisations que la Terre ait portées, nous ont transmis une prophétie : leur calendrier prend fin en 2012, et notre monde aussi. Depuis, les astrologues l'ont confirmé, les numérologues l'ont prédit, les géophysiciens trouvent cela dangereusement plausible, et même les experts scientifiques gouvernementaux finissent par arriver à cette terrifiante conclusion. La prophétie maya a été examinée, discutée, minutieusement analysée. En 2012, nous saurons tous si elle est vraie, mais quelques-uns auront été prévenus depuis longtemps… Lorsque les plaques tectoniques se mettent à glisser, provoquant de multiples séismes et détruisant Los Angeles au passage, Jackson Curtis, romancier, et sa famille se jettent à corps perdu, comme des millions d'individus, dans un voyage désespéré. Tous ne pourront pas être sauvés…",False
673,Harry Potter et le Prisonnier d'Azkaban,Harry Potter and the Prisoner of Azkaban,2004,2004-05-31,8.009,22742,18.0377,en,"Sirius Black, un dangereux sorcier criminel, s’échappe de la sombre prison d’Azkaban avec un seul et unique but : retrouver Harry Potter, en troisième année à l’école de Poudlard. Selon la légende, Black aurait jadis livré les parents du jeune sorcier à leur assassin, Lord Voldemort, et serait maintenant déterminé à tuer Harry…",False
558,Spider-Man 2,Spider-Man 2,2004,2004-06-25,7.297,15989,5.8345,en,"2 ans après avoir choisi sa vie de super-héros, Peter Parker ne parvient plus à gérer sa double vie. Il perd son boulot, Mary-Jane sait qu'elle ne peut plus compter sur lui, et ses études prennent le même chemin. Il décide de raccrocher le costume de Spiderman. Son ami Harry lui présente un ami de son professeur de science, le bienveillant docteur Otto Octavius sur lequel il doit rédiger un mémoire. Celui-ci travaille sur la fusion qu'il croit pouvoir contrôler. Mais une démonstration de ses recherches tourne mal, et le docteur se voit doter de 4 membres mécaniques supplémentaires greffés sur sa colonne vertébrale et qui prennent le contrôle de son esprit…",False
82992,Fast & Furious 6,Fast & Furious 6,2013,2013-05-21,6.816,10997,0.9483,en,"Dom, Brian et toute leur équipe, après le casse de Rio, ayant fait tomber un empire en empochant 100 millions de dollars, se sont dispersés aux quatre coins du globe. Mais l’incapacité de rentrer chez eux, et l’obligation de vivre en cavale permanente, laissent à leur vie le goût amer de l’inaccomplissement. Pendant ce temps Hobbs traque aux 4 coins du monde un groupe de chauffeurs mercenaires aux talents redoutables, dont le meneur, Shaw est secondé d’une de main de fer par l’amour que Dom croyait avoir perdu pour toujours : Letty. La seule façon d’arrêter leurs agissements est de les détrôner en surpassant leur réputation. Hobbs demande donc à Dom de rassembler son équipe de choc à Londres. En retour ? Ils seront tous graciés et pourront retourner auprès des leurs, afin de vivre une vie normale.",False
217,Indiana Jones et le royaume du crâne de cristal,Indiana Jones and the Kingdom of the Crystal Skull,2008,2008-05-21,6.017,8812,5.8576,en,"La nouvelle aventure d’Indiana Jones débute dans un désert du sud‐ouest des États‐Unis. Nous sommes en 1957, en pleine guerre froide. Indy et son copain Mac viennent tout juste d’échapper à une bande d’agents soviétiques à la recherche d’une mystérieuse relique surgie du fond des temps. De retour au Marshall College, le Professeur Jones apprend une très mauvaise nouvelle : ses récentes activités l’ont rendu suspect aux yeux du gouvernement américain. Le doyen Stanforth, qui est aussi un proche ami, se voit contraint de le licencier. À la sortie de la ville, Indiana fait la connaissance d’un jeune motard rebelle, Mutt, qui lui fait une proposition inattendue.",False
383498,Deadpool 2,Deadpool 2,2018,2018-05-15,7.489,18862,10.0812,en,"Deadpool se voit contraint de rejoindre les X-Men : après une tentative ratée de sauver un jeune mutant au pouvoir destructeur, il est jeté en prison anti-mutants. Arrive Cable, un soldat venant du futur et ayant pour cible le jeune mutant, en quête de vengeance. Deadpool décide de le combattre. Peu convaincu par les règles des X-Men, il crée sa propre équipe, la « X-Force ». Mais cette mission lui réservera de grosses surprises, des ennemis de taille et des alliés indispensables.",False
293660,Deadpool,Deadpool,2016,2016-02-09,7.6,32256,12.4603,en,"Deadpool, est l'anti-héros le plus atypique de l'univers Marvel. À l'origine, il s'appelle Wade Wilson : un ancien militaire des Forces Spéciales devenu mercenaire. Après avoir subi une expérimentation hors norme qui va accélérer ses pouvoirs de guérison, il va devenir Deadpool. Armé de ses nouvelles capacités et d'un humour noir survolté, Deadpool va traquer l'homme qui a bien failli anéantir sa vie.",False
11,La Guerre des étoiles,Star Wars,1977,1977-05-25,8.203,21847,18.9394,en,"Il y a bien longtemps, dans une galaxie très lointaine... La guerre civile fait rage entre l'Empire galactique et l'Alliance rebelle. Capturée par les troupes de choc de l'Empereur menées par le sombre et impitoyable Dark Vador, la princesse Leia Organa dissimule les plans de l’Étoile Noire, une station spatiale invulnérable, à son droïde R2-D2 avec pour mission de les remettre au Jedi Obi-Wan Kenobi. Accompagné de son fidèle compagnon, le droïde de protocole C-3PO, R2-D2 s'échoue sur la planète Tatooine et termine sa quête chez le jeune Luke Skywalker. Rêvant de devenir pilote mais confiné aux travaux de la ferme, ce dernier se lance à la recherche de ce mystérieux Obi-Wan Kenobi, devenu ermite au cœur des montagnes désertiques de Tatooine...",False
370172,Mourir peut attendre,No Time to Die,2021,2021-09-29,7.349,6847,8.5087,en,James Bond a quitté les services secrets et coule des jours heureux en Jamaïque. Mais sa tranquillité est de courte durée car son vieil ami Felix Leiter de la CIA débarque pour solliciter son aide : il s'agit de sauver un scientifique qui vient d'être kidnappé. Mais la mission se révèle bien plus dangereuse que prévu et Bond se retrouve aux trousses d'un mystérieux ennemi détenant de redoutables armes technologiques…,False
118340,Les Gardiens de la Galaxie,Guardians of the Galaxy,2014,2014-07-30,7.906,29224,7.4138,en,"Peter Quill est un aventurier traqué par tous les chasseurs de primes pour avoir volé un mystérieux globe convoité par le puissant Ronan, dont les agissements menacent l’univers tout entier. Lorsqu’il découvre le véritable pouvoir de ce globe et la menace qui pèse sur la galaxie, il conclut une alliance fragile avec quatre aliens disparates : Rocket, un raton laveur fin tireur, Groot, un humanoïde semblable à un arbre, l’énigmatique et mortelle Gamora, et Drax le Destructeur, qui ne rêve que de vengeance. En les ralliant à sa cause, il les convainc de livrer un ultime combat aussi désespéré soit‐il pour sauver ce qui peut encore l’être…",False
414906,The Batman,The Batman,2022,2022-03-01,7.7,11530,17.707,en,"Durant les deux années passées à arpenter les rues en tant que Batman, Bruce Wayne s'est aventuré au cœur des ténèbres de Gotham City. Disposant de seulement quelques alliés de confiance au sein du monde corrompu qu'est l'élite de la ville, le justicier solitaire s'est imposé comme l'unique incarnation de la vengeance parmi ses concitoyens. Lorsqu'un meurtrier s'en prend aux plus grandes personnalités de Gotham à l'aide de machinations sadiques, le plus grand détective du monde se lance dans une enquête dans la pègre en suivant des indices mystérieux, croisant ainsi Selina Kyle, alias Catwoman, Oswald Cobblepot, alias le Pingouin, Carmine Falcone et Edward Nashton, alias le Riddler. Alors que les pistes et les plans du criminel s'éclaircissent, Batman doit tisser de nouveaux liens, démasquer le coupable et rétablir la justice à Gotham City, depuis trop longtemps empoisonnée par l'abus de pouvoir et la corruption.",False
8587,Le Roi lion,The Lion King,1994,1994-06-15,8.255,19305,17.5577,en,"Disney présente l'histoire de Simba, un fougueux lionceau qui « voudrait déjà être roi ». Éloigné par son sombre et ambitieux oncle Scar, Simba profite de la vie avec ses drôles de compagnons Timon et Pumbaa, oubliant son rang et ses responsabilités. Mais son destin l'appelle à rentrer auprès des siens et à reprendre sa place dans le Grand Cercle de la Vie.",False
616037,Thor : Love and Thunder,Thor: Love and Thunder,2022,2022-07-06,6.384,8317,11.469,en,"Alors que Thor est en pleine introspection et en quête de sérénité, sa retraite est interrompue par un tueur galactique connu sous le nom de Gorr, qui s’est donné pour mission d’exterminer tous les dieux. Pour affronter cette menace, Thor demande l’aide de Valkyrie, de Korg et de son ex-petite amie Jane Foster, qui, à sa grande surprise, manie inexplicablement son puissant marteau, le Mjolnir. Ensemble, ils se lancent dans une dangereuse aventure cosmique pour comprendre les motivations qui poussent Gorr à la vengeance et l’arrêter avant qu’il ne soit trop tard.",False
384018,Fast & Furious : Hobbs & Shaw,Fast & Furious Presents: Hobbs & Shaw,2019,2019-07-31,6.84,7595,10.1586,en,"Depuis que Hobbs, fidèle agent de sécurité au service diplomatique des États-Unis, combatif mais droit, et Shaw, un homme sans foi ni loi, ancien membre de l’élite militaire britannique, se sont affrontés en 2015 dans Fast & Furious 7, les deux hommes font tout ce qu’ils peuvent pour se nuire l’un à l’autre. Mais lorsque Brixton, un anarchiste génétiquement modifié, met la main sur une arme de destruction massive après avoir battu le meilleur agent du MI6 qui se trouve être la sœur de Shaw, les deux ennemis de longue date vont devoir alors faire équipe pour faire tomber le seul adversaire capable de les anéantir.",False
591,Da Vinci Code,The Da Vinci Code,2006,2006-05-17,6.727,9845,7.3318,en,"Une nuit, le professeur Robert Langdon, éminent spécialiste de l'étude des symboles, est appelé d'urgence au Louvre : le conservateur du musée a été assassiné, mais avant de mourir, il a laissé de mystérieux symboles... Avec l'aide de la cryptologue Sophie Neveu, Langdon va mener l'enquête et découvrir des signes dissimulés dans les œuvres de Léonard de Vinci. Tous les indices convergent vers une organisation religieuse aussi mystérieuse que puissante, prête à tout pour protéger un secret capable de détruire un dogme deux fois millénaire... De Paris à Londres, puis en Écosse, Langdon et Sophie vont tout tenter pour déchiffrer le code et approcher les secrets qui remettent en cause les fondements mêmes de l'humanité...",False
